timestamp,ax,ay,az,gx,gy,gz,label,person
1773768892.5310812,0.004638671875,0.015869140625,1.00341796875,0.54931640625,-0.7324218153953552,-0.2441406100988388,2,dj
1773768892.5310812,0.0084228515625,0.01416015625,1.0057373046875,-0.2441406100988388,0.30517578125,-0.30517578125,2,dj
1773768892.5947263,0.001708984375,0.01611328125,1.002685546875,0.2441406100988388,-0.54931640625,-0.2441406100988388,2,dj
1773768892.644832,0.00927734375,0.0140380859375,1.0042724609375,-0.30517578125,0.3662109076976776,-0.30517578125,2,dj
1773768892.6580396,0.0076904296875,0.0174560546875,1.0084228515625,0.0610351525247097,-0.1831054538488388,-0.30517578125,2,dj
1773768892.7120757,0.0067138671875,0.0123291015625,1.0020751953125,0.4272460639476776,-0.7324218153953552,-0.30517578125,2,dj
1773768892.7762446,0.0067138671875,0.013916015625,1.001708984375,-0.6713866591453552,0.6713866591453552,-0.54931640625,2,dj
1773768892.7762446,0.0018310546875,0.0203857421875,1.014404296875,-0.7934569716453552,0.6103515625,-0.30517578125,2,dj
1773768892.8321552,0.009521484375,0.012451171875,1.0001220703125,1.220703125,-1.5869139432907104,-0.1831054538488388,2,dj
1773768892.892437,0.0052490234375,0.0086669921875,0.999755859375,-0.9765624403953552,0.7934569716453552,-0.54931640625,2,dj
1773768892.892437,0.0023193359375,0.0213623046875,1.0118408203125,-0.6103515625,0.1831054538488388,-0.1831054538488388,2,dj
1773768892.9578848,0.0052490234375,0.019775390625,1.0125732421875,0.0,-0.1220703050494194,-0.0610351525247097,2,dj
1773768892.9578848,0.00927734375,0.0111083984375,0.998046875,0.9155272841453552,-0.9765624403953552,-0.1831054538488388,2,dj
1773768893.0121317,0.011474609375,0.015869140625,1.0081787109375,-0.8544921278953552,0.9765624403953552,-0.4272460639476776,2,dj
1773768893.076037,0.004638671875,0.0159912109375,1.005126953125,0.6713866591453552,-1.15966796875,-0.3662109076976776,2,dj
1773768893.076037,0.0030517578125,0.016357421875,1.005126953125,-0.4882812201976776,0.54931640625,-0.3662109076976776,2,dj
1773768893.1328428,0.0074462890625,0.014404296875,1.005126953125,0.3662109076976776,-0.54931640625,-0.30517578125,2,dj
1773768893.197324,0.008544921875,0.014892578125,1.0045166015625,-0.2441406100988388,0.0610351525247097,-0.3662109076976776,2,dj
1773768893.197324,0.0048828125,0.0169677734375,1.004638671875,-0.0610351525247097,-0.2441406100988388,-0.30517578125,2,dj
1773768893.2589407,0.0050048828125,0.017333984375,1.007568359375,-0.0610351525247097,0.0,-0.30517578125,2,dj
1773768893.3163917,0.006103515625,0.013671875,1.0030517578125,0.2441406100988388,-0.4882812201976776,-0.2441406100988388,2,dj
1773768893.3163917,0.0074462890625,0.013427734375,1.005126953125,-0.30517578125,0.1220703050494194,-0.30517578125,2,dj
1773768893.3758447,0.005615234375,0.015869140625,1.0057373046875,0.0610351525247097,-0.2441406100988388,-0.2441406100988388,2,dj
1773768893.4339392,0.0089111328125,0.016845703125,1.0068359375,-0.1220703050494194,0.1220703050494194,-0.3662109076976776,2,dj
1773768893.4339392,0.00537109375,0.0145263671875,1.00439453125,0.3662109076976776,-0.7934569716453552,-0.2441406100988388,2,dj
1773768893.4933014,0.0069580078125,0.0140380859375,1.0035400390625,-0.30517578125,0.3662109076976776,-0.4272460639476776,2,dj
1773768893.5587637,0.0068359375,0.0166015625,1.0078125,0.0610351525247097,-0.30517578125,-0.30517578125,2,dj
1773768893.5587637,0.0048828125,0.01611328125,1.0052490234375,0.1220703050494194,-0.3662109076976776,-0.3662109076976776,2,dj
1773768893.6739426,0.0079345703125,0.0140380859375,1.002685546875,0.1220703050494194,-0.3662109076976776,-0.30517578125,2,dj
1773768893.6739426,0.0050048828125,0.0157470703125,1.0050048828125,-0.2441406100988388,0.0610351525247097,-0.30517578125,2,dj
1773768893.6739426,0.006591796875,0.0177001953125,1.007568359375,0.1220703050494194,-0.2441406100988388,-0.1831054538488388,2,dj
1773768893.7353206,0.005859375,0.0133056640625,1.0029296875,0.1831054538488388,-0.3662109076976776,-0.1831054538488388,2,dj
1773768893.7353206,0.0098876953125,0.01513671875,1.0059814453125,-0.3662109076976776,0.1831054538488388,-0.2441406100988388,2,dj
1773768893.7952232,0.009033203125,0.0167236328125,1.0089111328125,0.0610351525247097,-0.1831054538488388,-0.3662109076976776,2,dj
1773768893.7952232,0.0079345703125,0.0152587890625,1.00439453125,0.30517578125,-0.3662109076976776,-0.4882812201976776,2,dj
1773768893.8519251,0.0054931640625,0.01416015625,1.0025634765625,0.0610351525247097,-0.2441406100988388,-0.3662109076976776,2,dj
